node_id,key,val
9052,price,12
9053,price,12
9054,price,12
9055,price,12
9056,price,12
9057,price,12
9058,price,12
9059,price,12
9060,price,12
9061,price,12
9062,price,12
9063,price,12
9064,price,12
9065,price,12
9066,price,12
9067,price,12
9068,price,12
9069,price,12
9070,price,12
9071,price,12
9072,price,12
9073,price,12
9074,price,12
9075,price,12
9076,price,12
9077,price,12
9078,price,12
9079,price,12
9080,price,12
9081,price,12
9082,price,12
9083,price,12
9084,price,12
9085,price,12
9086,price,12
9087,price,12
9088,price,12
9089,price,12
9090,price,12
9091,price,12
9092,price,12
9093,price,12
9094,price,12
9095,price,12
9096,price,12
9097,price,12
9098,price,12
9099,price,12
9100,price,12
9101,price,12
9102,price,12
9103,price,12
9104,price,12
9105,price,12
9106,price,12
9107,price,12
9108,price,12
9109,price,12
9110,price,12
9111,price,12
9112,price,12
9113,price,12
9114,price,12
9115,price,12
9116,price,12
9117,price,12
9118,price,12
9119,price,12
9120,price,12
9121,price,12
9122,price,12
9123,price,12
9124,price,12
9125,price,12
9126,price,12
9127,price,12
9128,price,12
9129,price,12
9130,price,12
9131,price,12
9132,price,12
9133,price,12
9134,price,12
9135,price,12
9136,price,12
9137,price,12
9138,price,12
9139,price,12
9140,price,12
9141,price,12
9142,price,12
9143,price,12
9144,price,12
9145,price,12
9146,price,12
9147,price,12
9148,price,12
9149,price,12
9150,price,12
9151,price,12
9152,price,12
9153,price,12
9154,price,12
9155,price,12
9156,price,12
9157,price,12
9158,price,12
9159,price,12
9160,price,12
9161,price,12
9162,price,12
9163,price,12
9164,price,12
9165,price,12
9166,price,12
9167,price,12
9168,price,12
9169,price,12
9170,price,12
9171,price,12
9172,price,12
9173,price,12
9174,price,12
9175,price,12
9176,price,12
9177,price,12
9178,price,12
9179,price,12
9180,price,12
9181,price,12
9182,price,12
9183,price,12
9184,price,12
9185,price,12
9186,price,12
9187,price,12
9188,price,12
9189,price,12
9190,price,12
9191,price,12
9192,price,12
9193,price,12
9194,price,12
9195,price,12
9196,price,12
9197,price,12
9198,price,12
9199,price,12
9200,price,12
9201,price,12
9202,price,12
9203,price,12
9204,price,12
9205,price,12
9206,price,12
9207,price,12
9208,price,12
9209,price,12
9210,price,12
9211,price,12
9212,price,12
9213,price,12
9214,price,12
9215,price,12
9216,price,12
9217,price,12
9218,price,12
9219,price,12
9220,price,12
9221,price,12
9222,price,12
9223,price,12
9224,price,12
9225,price,12
9226,price,12
9227,price,12
9228,price,12
9229,price,12
9230,price,12
9231,price,12
9232,price,12
9233,price,12
9234,price,12
9235,price,12
9236,price,12
9237,price,12
9238,price,12
9239,price,12
9240,price,12
9241,price,12
9242,price,12
9243,price,12
9244,price,12
9245,price,12
9246,price,12
9247,price,12
9248,price,12
9249,price,12
9250,price,12
9251,price,12
9252,price,12
9253,price,12
9254,price,12
9255,price,12
9256,price,12
9257,price,12
9258,price,12
9259,price,12
9260,price,12
9261,price,12
9262,price,12
9263,price,12
9264,price,12
9265,price,12
9266,price,12
9267,price,12
9268,price,12
9269,price,12
9270,price,12
9271,price,12
9272,price,12
9273,price,12
9274,price,12
9275,price,12
9276,price,12
9277,price,12
9278,price,12
9279,price,12
9280,price,12
9281,price,12
9282,price,12
9283,price,12
9284,price,12
9285,price,12
9286,price,12
9287,price,12
9288,price,12
9289,price,12
9290,price,12
9291,price,12
9292,price,12
9293,price,12
9294,price,12
9295,price,12
9296,price,12
9297,price,12
9298,price,12
9299,price,12
9300,price,12
9301,price,12
9302,price,12
9303,price,12
9304,price,12
9305,price,12
9306,price,12
9307,price,12
9308,price,12
9309,price,12
9310,price,12
9311,price,12
9312,price,12
9313,price,12
9314,price,12
9315,price,12
9316,price,12
9317,price,12
9318,price,12
9319,price,12
9320,price,12
9321,price,12
9322,price,12
9323,price,12
9324,price,12
9325,price,12
9326,price,12
9327,price,12
9328,price,12
9329,price,12
9330,price,12
9331,price,12
9332,price,12
9333,price,12
9334,price,12
9335,price,12
9336,price,12
9337,price,12
9338,price,12
9339,price,12
9340,price,12
9341,price,12
9342,price,12
9343,price,12
9344,price,12
9345,price,12
9346,price,12
9347,price,12
9348,price,12
9349,price,12
9350,price,12
9351,price,12
9352,price,12
9353,price,12
9354,price,12
9355,price,12
9356,price,12
9357,price,12
9358,price,12
9359,price,12
9360,price,12
9361,price,12
9362,price,12
9363,price,12
9364,price,12
9365,price,12
9366,price,12
9367,price,12
9368,price,12
9369,price,12
9370,price,12
9371,price,12
9372,price,12
9373,price,12
9374,price,12
9375,price,12
9376,price,12
9377,price,12
9378,price,12
9379,price,12
9380,price,12
9381,price,12
9382,price,12
9383,price,12
9384,price,12
9385,price,12
9386,price,12
9387,price,12
9388,price,12
9389,price,12
9390,price,12
9391,price,12
9392,price,12
9393,price,12
9394,price,12
9395,price,12
9396,price,12
9397,price,12
9398,price,12
9399,price,12
9400,price,12
9401,price,12
9402,price,12
9403,price,12
9404,price,12
9405,price,12
9406,price,12
9407,price,12
9408,price,12
9409,price,12
9410,price,12
9411,price,12
9412,price,12
9413,price,12
9414,price,12
9415,price,12
9416,price,12
9417,price,12
9418,price,12
9419,price,12
9420,price,12
9421,price,12
9422,price,12
9423,price,12
9424,price,12
9425,price,12
9426,price,12
9427,price,12
9428,price,12
9429,price,12
9430,price,12
9431,price,12
9432,price,12
9433,price,12
9434,price,12
9435,price,12
9436,price,12
9437,price,12
9438,price,12
9439,price,12
9440,price,12
9441,price,12
9442,price,12
9443,price,12
9444,price,12
9445,price,12
9446,price,12
9447,price,12
9448,price,12
9449,price,12
9450,price,12
9451,price,12
9452,price,12
9453,price,12
9454,price,12
9455,price,12
9456,price,12
9457,price,12
9458,price,12
9459,price,12
9460,price,12
9461,price,12
9462,price,12
9463,price,12
9464,price,12
9465,price,12
9466,price,12
9467,price,12
9468,price,12
9469,price,12
9470,price,12
9471,price,12
9472,price,12
9473,price,12
9474,price,12
9475,price,12
9476,price,12
9477,price,12
9478,price,12
9479,price,12
9480,price,12
9481,price,12
9482,price,12
9483,price,12
9484,price,12
9485,price,12
9486,price,12
9487,price,12
9488,price,12
9489,price,12
9490,price,12
9491,price,12
9492,price,12
9493,price,12
9494,price,12
9495,price,12
9496,price,12
9497,price,12
9498,price,12
9499,price,12
9500,price,12
9501,price,12
9502,price,12
9503,price,12
9504,price,12
9505,price,12
9506,price,12
9507,price,12
9508,price,12
9509,price,12
9510,price,12
9511,price,12
9512,price,12
9513,price,12
9514,price,12
9515,price,12
9516,price,12
9517,price,12
9518,price,12
9519,price,12
9520,price,12
9521,price,12
9522,price,12
9523,price,12
9524,price,12
9525,price,12
9526,price,12
9527,price,12
9528,price,12
9529,price,12
9530,price,12
9531,price,12
9532,price,12
9533,price,12
9534,price,12
9535,price,12
9536,price,12
9537,price,12
9538,price,12
9539,price,12
9540,price,12
9541,price,12
9542,price,12
9543,price,12
9544,price,12
9545,price,12
9546,price,12
9547,price,12
9548,price,12
9549,price,12
9550,price,12
9551,price,12
9552,price,12
9553,price,12
9554,price,12
9555,price,12
9556,price,12
9557,price,12
9558,price,12
9559,price,12
9560,price,12
9561,price,12
9562,price,12
9563,price,12
9564,price,12
9565,price,12
9566,price,12
9567,price,12
9568,price,12
9569,price,12
9570,price,12
9571,price,12
9572,price,12
9573,price,12
9574,price,12
9575,price,12
9576,price,12
9577,price,12
9578,price,12
9579,price,12
9580,price,12
9581,price,12
9582,price,12
9583,price,12
9584,price,12
9585,price,12
9586,price,12
9587,price,12
9588,price,12
9589,price,12
9590,price,12
9591,price,12
9592,price,12
9593,price,12
9594,price,12
9595,price,12
9596,price,12
9597,price,12
9598,price,12
9599,price,12
9600,price,12
9601,price,12
9602,price,12
9603,price,12
9604,price,12
9605,price,12
9606,price,12
9607,price,12
9608,price,12
9609,price,12
9610,price,12
9611,price,12
9612,price,12
9613,price,12
9614,price,12
9615,price,12
9616,price,12
9617,price,12
9618,price,12
9619,price,12
9620,price,12
9621,price,12
9622,price,12
9623,price,12
9624,price,12
9625,price,12
9626,price,12
9627,price,12
9628,price,12
9629,price,12
9630,price,12
9631,price,12
9632,price,12
9633,price,12
9634,price,12
9635,price,12
9636,price,12
9637,price,12
9638,price,12
9639,price,12
9640,price,12
9641,price,12
9642,price,12
9643,price,12
9644,price,12
9645,price,12
9646,price,12
9647,price,12
9648,price,12
9649,price,12
9650,price,12
9651,price,12
9652,price,12
9653,price,12
9654,price,12
9655,price,12
9656,price,12
9657,price,12
9658,price,12
9659,price,12
9660,price,12
9661,price,12
9662,price,12
9663,price,12
9664,price,12
9665,price,12
9666,price,12
9667,price,12
9668,price,12
9669,price,12
9670,price,12
9671,price,12
9672,price,12
9673,price,12
9674,price,12
9675,price,12
9676,price,12
9677,price,12
9678,price,12
9679,price,12
9680,price,12
9681,price,12
9682,price,12
9683,price,12
9684,price,12
9685,price,12
9686,price,12
9687,price,12
9688,price,12
9689,price,12
9690,price,12
9691,price,12
9692,price,12
9693,price,12
9694,price,12
9695,price,12
9696,price,12
9697,price,12
9698,price,12
9699,price,12
9700,price,12
9701,price,12
9702,price,12
9703,price,12
9704,price,12
9705,price,12
9706,price,12
9707,price,12
9708,price,12
9709,price,12
9710,price,12
9711,price,12
9712,price,12
9713,price,12
9714,price,12
9715,price,12
9716,price,12
9717,price,12
9718,price,12
9719,price,12
9720,price,12
9721,price,12
9722,price,12
9723,price,12
9724,price,12
9725,price,12
9726,price,12
9727,price,12
9728,price,12
9729,price,12
9730,price,12
9731,price,12
9732,price,12
9733,price,12
9734,price,12
9735,price,12
9736,price,12
9737,price,12
9738,price,12
9739,price,12
9740,price,12
9741,price,12
9742,price,12
9743,price,12
9744,price,12
9745,price,12
9746,price,12
9747,price,12
9748,price,12
9749,price,12
9750,price,12
9751,price,12
9752,price,12
9753,price,12
9754,price,12
9755,price,12
9756,price,12
9757,price,12
9758,price,12
9759,price,12
9760,price,12
9761,price,12
9762,price,12
9763,price,12
9764,price,12
9765,price,12
9766,price,12
9767,price,12
9768,price,12
9769,price,12
9770,price,12
9771,price,12
9772,price,12
9773,price,12
9774,price,12
9775,price,12
9776,price,12
9777,price,12
9778,price,12
9779,price,12
9780,price,12
9781,price,12
9782,price,12
9783,price,12
9784,price,12
9785,price,12
9786,price,12
9787,price,12
9788,price,12
9789,price,12
9790,price,12
9791,price,12
9792,price,12
9793,price,12
9794,price,12
9795,price,12
9796,price,12
9797,price,12
9798,price,12
9799,price,12
9800,price,12
9801,price,12
9802,price,12
9803,price,12
9804,price,12
9805,price,12
9806,price,12
9807,price,12
9808,price,12
9809,price,12
9810,price,12
9811,price,12
9812,price,12
9813,price,12
9814,price,12
9815,price,12
9816,price,12
9817,price,12
9818,price,12
9819,price,12
9820,price,12
9821,price,12
9822,price,12
9823,price,12
9824,price,12
9825,price,12
9826,price,12
9827,price,12
9828,price,12
9829,price,12
9830,price,12
9831,price,12
9832,price,12
9833,price,12
9834,price,12
9835,price,12
9836,price,12
9837,price,12
9838,price,12
9839,price,12
9840,price,12
9841,price,12
9842,price,12
9843,price,12
9844,price,12
9845,price,12
9846,price,12
9847,price,12
9848,price,12
9849,price,12
9850,price,12
9851,price,12
9852,price,12
9853,price,12
9854,price,12
9855,price,12
9856,price,12
9857,price,12
9858,price,12
9859,price,12
9860,price,12
9861,price,12
9862,price,12
9863,price,12
9864,price,12
9865,price,12
9866,price,12
9867,price,12
9868,price,12
9869,price,12
9870,price,12
9871,price,12
9872,price,12
9873,price,12
9874,price,12
9875,price,12
9876,price,12
9877,price,12
9878,price,12
9879,price,12
9880,price,12
9881,price,12
9882,price,12
9883,price,12
9884,price,12
9885,price,12
9886,price,12
9887,price,12
9888,price,12
9889,price,12
9890,price,12
9891,price,12
9892,price,12
9893,price,12
9894,price,12
9895,price,12
9896,price,12
9897,price,12
9898,price,12
9899,price,12
9900,price,12
9901,price,12
9902,price,12
9903,price,12
9904,price,12
9905,price,12
9906,price,12
9907,price,12
9908,price,12
9909,price,12
9910,price,12
9911,price,12
9912,price,12
9913,price,12
9914,price,12
9915,price,12
9916,price,12
9917,price,12
9918,price,12
9919,price,12
9920,price,12
9921,price,12
9922,price,12
9923,price,12
9924,price,12
9925,price,12
9926,price,12
9927,price,12
9928,price,12
9929,price,12
9930,price,12
9931,price,12
9932,price,12
9933,price,12
9934,price,12
9935,price,12
9936,price,12
9937,price,12
9938,price,12
9939,price,12
9940,price,12
9941,price,12
9942,price,12
9943,price,12
9944,price,12
9945,price,12
9946,price,12
9947,price,12
9948,price,12
9949,price,12
9950,price,12
9951,price,12
9952,price,12
9953,price,12
9954,price,12
9955,price,12
9956,price,12
9957,price,12
9958,price,12
9959,price,12
9960,price,12
9961,price,12
9962,price,12
9963,price,12
9964,price,12
9965,price,12
9966,price,12
9967,price,12
9968,price,12
9969,price,12
9970,price,12
9971,price,12
9972,price,12
9973,price,12
9974,price,12
9975,price,12
9976,price,12
9977,price,12
9978,price,12
9979,price,12
9980,price,12
9981,price,12
9982,price,12
9983,price,12
9984,price,12
9985,price,12
9986,price,12
9987,price,12
9988,price,12
9989,price,12
9990,price,12
9991,price,12
9992,price,12
9993,price,12
9994,price,12
9995,price,12
9996,price,12
9997,price,12
9998,price,12
9999,price,12
10000,price,12
10001,price,12
10002,price,12
10003,price,12
10004,price,12
10005,price,12
10006,price,12
10007,price,12
10008,price,12
10009,price,12
10010,price,12
10011,price,12
10012,price,12
10013,price,12
10014,price,12
10015,price,12
10016,price,12
10017,price,12
10018,price,12
10019,price,12
10020,price,12
10021,price,12
10022,price,12
10023,price,12
10024,price,12
10025,price,12
10026,price,12
10027,price,12
10028,price,12
10029,price,12
10030,price,12
10031,price,12
10032,price,12
10033,price,12
10034,price,12
10035,price,12
10036,price,12
10037,price,12
10038,price,12
10039,price,12
10040,price,12
10041,price,12
10042,price,12
10043,price,12
10044,price,12
10045,price,12
10046,price,12
10047,price,12
10048,price,12
10049,price,12
10050,price,12
10051,price,12
10052,price,12
10053,price,12
10054,price,12
10055,price,12
10056,price,12
10057,price,12
10058,price,12
10059,price,12
10060,price,12
10061,price,12
10062,price,12
10063,price,12
10064,price,12
10065,price,12
10066,price,12
10067,price,12
10068,price,12
10069,price,12
10070,price,12
10071,price,12
10072,price,12
10073,price,12
10074,price,12
10075,price,12
10076,price,12
10077,price,12
10078,price,12
10079,price,12
10080,price,12
10081,price,12
10082,price,12
10083,price,12
10084,price,12
10085,price,12
10086,price,12
10087,price,12
10088,price,12
10089,price,12
10090,price,12
10091,price,12
10092,price,12
10093,price,12
10094,price,12
10095,price,12
10096,price,12
10097,price,12
10098,price,12
10099,price,12
10100,price,12
10101,price,12
10102,price,12
10103,price,12
10104,price,12
10105,price,12
10106,price,12
10107,price,12
10108,price,12
10109,price,12
10110,price,12
10111,price,12
10112,price,12
10113,price,12
10114,price,12
10115,price,12
10116,price,12
10117,price,12
10118,price,12
10119,price,12
10120,price,12
10121,price,12
10122,price,12
10123,price,12
10124,price,12
10125,price,12
10126,price,12
10127,price,12
10128,price,12
10129,price,12
10130,price,12
10131,price,12
10132,price,12
10133,price,12
10134,price,12
10135,price,12
10136,price,12
10137,price,12
10138,price,12
10139,price,12
10140,price,12
10141,price,12
10142,price,12
10143,price,12
10144,price,12
10145,price,12
10146,price,12
10147,price,12
10148,price,12
10149,price,12
10150,price,12
10151,price,12
10152,price,12
10153,price,12
10154,price,12
10155,price,12
10156,price,12
10157,price,12
10158,price,12
10159,price,12
10161,price,12
10162,price,12
10163,price,12
10164,price,12
10165,price,12
10166,price,12
10167,price,12
10168,price,12
10169,price,12
10170,price,12
10171,price,12
10172,price,12
10173,price,12
10174,price,12
10175,price,12
10176,price,12
10177,price,12
10178,price,12
10179,price,12
10180,price,12
10181,price,12
10182,price,12
10183,price,12
10184,price,12
10185,price,12
10186,price,12
10187,price,12
10188,price,12
10189,price,12
10190,price,12
10191,price,12
10192,price,12
10193,price,12
10194,price,12
10195,price,12
10196,price,12
10197,price,12
10198,price,12
10199,price,12
10200,price,12
10201,price,12
10202,price,12
10203,price,12
10204,price,12
10205,price,12
10206,price,12
10207,price,12
10208,price,12
10209,price,12
10210,price,12
10211,price,12
10212,price,12
10213,price,12
10214,price,12
10215,price,12
10216,price,12
10217,price,12
10218,price,12
10219,price,12
10220,price,12
10221,price,12
10222,price,12
10223,price,12
10224,price,12
10225,price,12
10226,price,12
10227,price,12
10228,price,12
10229,price,12
10230,price,12
10231,price,12
10232,price,12
10233,price,12
10234,price,12
10235,price,12
10236,price,12
10237,price,12
10238,price,12
10239,price,12
10240,price,12
10241,price,12
10242,price,12
10243,price,12
10244,price,12
10245,price,12
10246,price,12
10247,price,12
10248,price,12
10249,price,12
10250,price,12
10251,price,12
10252,price,12
10253,price,12
10254,price,12
10255,price,12
10256,price,12
10257,price,12
10258,price,12
10259,price,12
10260,price,12
10261,price,12
10262,price,12
10263,price,12
10264,price,12
10265,price,12
10266,price,12
10267,price,12
10268,price,12
10269,price,12
10270,price,12
10271,price,12
10272,price,12
10273,price,12
10274,price,12
10275,price,12
10276,price,12
10277,price,12
10278,price,12
10279,price,12
10280,price,12
10281,price,12
10282,price,12
10283,price,12
10284,price,12
10285,price,12
10286,price,12
10287,price,12
10288,price,12
10289,price,12
10290,price,12
10291,price,12
10292,price,12
10293,price,12
10294,price,12
10295,price,12
10296,price,12
10297,price,12
10298,price,12
10299,price,12
10300,price,12
10301,price,12
10302,price,12
10303,price,12
10304,price,12
10305,price,12
10306,price,12
10307,price,12
10308,price,12
10309,price,12
10310,price,12
10311,price,12
10312,price,12
10313,price,12
10314,price,12
10315,price,12
10316,price,12
10317,price,12
10318,price,12
10319,price,12
10320,price,12
10321,price,12
10322,price,12
10323,price,12
10324,price,12
10325,price,12
10326,price,12
10327,price,12
10328,price,12
10329,price,12
10330,price,12
10331,price,12
10332,price,12
10333,price,12
10334,price,12
10335,price,12
10336,price,12
10337,price,12
10338,price,12
10339,price,12
10340,price,12
10341,price,12
10342,price,12
10343,price,12
10344,price,12
10345,price,12
10346,price,12
10347,price,12
10348,price,12
10349,price,12
10350,price,12
10351,price,12
10352,price,12
10353,price,12
10354,price,12
10355,price,12
10356,price,12
10357,price,12
10358,price,12
10359,price,12
10360,price,12
10361,price,12
10362,price,12
10363,price,12
10364,price,12
10365,price,12
10366,price,12
10367,price,12
10368,price,12
10369,price,12
10370,price,12
10371,price,12
10372,price,12
10373,price,12
10374,price,12
10375,price,12
10376,price,12
10377,price,12
10378,price,12
10379,price,12
10380,price,12
10381,price,12
10382,price,12
10383,price,12
10384,price,12
10385,price,12
10386,price,12
10387,price,12
10388,price,12
10389,price,12
10390,price,12
10391,price,12
10392,price,12
10393,price,12
10394,price,12
10395,price,12
10396,price,12
10397,price,12
10398,price,12
10399,price,12
10400,price,12
10401,price,12
10402,price,12
10403,price,12
10404,price,12
10405,price,12
10406,price,12
10407,price,12
10408,price,12
10409,price,12
10410,price,12
10411,price,12
10412,price,12
10413,price,12
10414,price,12
10415,price,12
10416,price,12
10417,price,12
10418,price,12
10419,price,12
10420,price,12
10421,price,12
10422,price,12
10423,price,12
10424,price,12
10425,price,12
10426,price,12
10427,price,12
10428,price,12
10429,price,12
10430,price,12
10431,price,12
10432,price,12
10433,price,12
10434,price,12
10435,price,12
10436,price,12
10437,price,12
10438,price,12
10439,price,12
10440,price,12
10441,price,12
10442,price,12
10443,price,12
10444,price,12
10445,price,12
10446,price,12
10447,price,12
10448,price,12
10449,price,12
10450,price,12
10451,price,12
10452,price,12
10453,price,12
10454,price,12
10455,price,12
10456,price,12
10457,price,12
10458,price,12
10459,price,12
10460,price,12
10461,price,12
10462,price,12
10463,price,12
10464,price,12
10465,price,12
10466,price,12
10467,price,12
10468,price,12
10469,price,12
10470,price,12
10471,price,12
10472,price,12
10473,price,12
10474,price,12
10475,price,12
10476,price,12
10477,price,12
10478,price,12
10479,price,12
10480,price,12
10481,price,12
10482,price,12
10483,price,12
10484,price,12
10485,price,12
10486,price,12
10487,price,12
10488,price,12
10489,price,12
10490,price,12
10491,price,12
10492,price,12
10493,price,12
10494,price,12
10495,price,12
10496,price,12
10497,price,12
10498,price,12
10499,price,12
10500,price,12
10501,price,12
10502,price,12
10503,price,12
10504,price,12
10505,price,12
10506,price,12
10507,price,12
10508,price,12
10509,price,12
10510,price,12
10511,price,12
10512,price,12
10513,price,12
10514,price,12
10515,price,12
10516,price,12
10517,price,12
10518,price,12
10519,price,12
10520,price,12
10521,price,12
10522,price,12
10523,price,12
10524,price,12
10525,price,12
10526,price,12
10527,price,12
10528,price,12
10529,price,12
10530,price,12
10531,price,12
10532,price,12
10533,price,12
10534,price,12
10535,price,12
10536,price,12
10537,price,12
10538,price,12
10539,price,12
10540,price,12
10541,price,12
10542,price,12
10543,price,12
10544,price,12
10545,price,12
10546,price,12
10547,price,12
10548,price,12
10549,price,12
10550,price,12
10551,price,12
10552,price,12
10553,price,12
10554,price,12
10555,price,12
10556,price,12
10557,price,12
10558,price,12
10559,price,12
10560,price,12
10561,price,12
10562,price,12
10563,price,12
10564,price,12
10565,price,12
10566,price,12
10567,price,12
10568,price,12
10569,price,12
10570,price,12
10571,price,12
10572,price,12
10573,price,12
10574,price,12
10575,price,12
10576,price,12
10577,price,12
10578,price,12
10579,price,12
10580,price,12
10581,price,12
10582,price,12
10583,price,12
10584,price,12
10585,price,12
10586,price,12
10587,price,12
10588,price,12
10589,price,12
10590,price,12
10591,price,12
10592,price,12
10593,price,12
10594,price,12
10595,price,12
10596,price,12
10597,price,12
10598,price,12
10599,price,12
10600,price,12
10601,price,12
10602,price,12
10603,price,12
10604,price,12
10605,price,12
10606,price,12
10607,price,12
10608,price,12
10609,price,12
10610,price,12
10611,price,12
10612,price,12
10613,price,12
10614,price,12
10615,price,12
10616,price,12
10617,price,12
10618,price,12
10619,price,12
10620,price,12
10621,price,12
10622,price,12
10623,price,12
10624,price,12
10625,price,12
10626,price,12
10627,price,12
10628,price,12
10629,price,12
10630,price,12
10631,price,12
10632,price,12
10633,price,12
10634,price,12
10635,price,12
10636,price,12
10637,price,12
10638,price,12
10639,price,12
10640,price,12
10641,price,12
10642,price,12
10643,price,12
10644,price,12
10645,price,12
10646,price,12
10647,price,12
10648,price,12
10649,price,12
10650,price,12
10651,price,12
10652,price,12
10653,price,12
10654,price,12
10655,price,12
10656,price,12
10657,price,12
10658,price,12
10659,price,12
10660,price,12
10661,price,12
10662,price,12
10663,price,12
10664,price,12
10665,price,12
10666,price,12
10667,price,12
10668,price,12
10669,price,12
10670,price,12
10671,price,12
10672,price,12
10673,price,12
10674,price,12
10675,price,12
10676,price,12
10677,price,12
10678,price,12
10679,price,12
10680,price,12
10681,price,12
10682,price,12
10683,price,12
10684,price,12
10685,price,12
10686,price,12
10687,price,12
10688,price,12
10689,price,12
10690,price,12
10691,price,12
10692,price,12
10693,price,12
10694,price,12
10695,price,12
10696,price,12
10697,price,12
10698,price,12
10699,price,12
10700,price,12
10701,price,12
10702,price,12
10703,price,12
10705,price,12
10706,price,12
10707,price,12
10708,price,12
10709,price,12
10710,price,12
10711,price,12
10712,price,12
10713,price,12
10714,price,12
10715,price,12
10716,price,12
10717,price,12
10718,price,12
10720,price,12
10721,price,12
10722,price,12
10723,price,12
10724,price,12
10725,price,12
10726,price,12
10727,price,12
10728,price,12
10729,price,12
10730,price,12
10731,price,12
10732,price,12
10733,price,12
10734,price,12
10735,price,12
10736,price,12
10737,price,12
10738,price,12
10739,price,12
10740,price,12
10741,price,12
10742,price,12
10743,price,12
10744,price,12
10745,price,12
10746,price,12
10747,price,12
10748,price,12
10749,price,12
10750,price,12
10751,price,12
10752,price,12
10753,price,12
10754,price,12
10755,price,12
10756,price,12
10757,price,12
10758,price,12
10759,price,12
10760,price,12
10761,price,12
10762,price,12
10763,price,12
10764,price,12
10765,price,12
10766,price,12
10767,price,12
10768,price,12
10769,price,12
10770,price,12
10771,price,12
10772,price,12
10773,price,12
10774,price,12
10775,price,12
10776,price,12
10777,price,12
10778,price,12
10779,price,12
10780,price,12
10781,price,12
10782,price,12
10783,price,12
10784,price,12
10785,price,12
10786,price,12
10787,price,12
10788,price,12
10789,price,12
10790,price,12
10791,price,12
10792,price,12
10793,price,12
10794,price,12
10795,price,12
10796,price,12
10797,price,12
10798,price,12
10799,price,12
10800,price,12
10801,price,12
10802,price,12
10803,price,12
10804,price,12
10805,price,12
10806,price,12
10807,price,12
10808,price,12
10809,price,12
10810,price,12
10811,price,12
10812,price,12
10813,price,12
10814,price,12
10815,price,12
10816,price,12
10817,price,12
10818,price,12
10819,price,12
10820,price,12
10821,price,12
10822,price,12
10823,price,12
10824,price,12
10825,price,12
10826,price,12
10827,price,12
10828,price,12
10829,price,12
10830,price,12
10831,price,12
10832,price,12
10833,price,12
10834,price,12
10835,price,12
10836,price,12
10837,price,12
10838,price,12
10839,price,12
10840,price,12
10841,price,12
10842,price,12
10843,price,12
10844,price,12
10845,price,12
10846,price,12
10847,price,12
10848,price,12
10849,price,12
10850,price,12
10851,price,12
10852,price,12
10853,price,12
10854,price,12
10855,price,12
10856,price,12
10857,price,12
10858,price,12
10859,price,12
10860,price,12
10861,price,12
10862,price,12
10863,price,12
10864,price,12
10865,price,12
10866,price,12
10867,price,12
10868,price,12
10869,price,12
10870,price,12
10871,price,12
10872,price,12
10873,price,12
10874,price,12
10875,price,12
10876,price,12
10877,price,12
10878,price,12
10879,price,12
10880,price,12
10881,price,12
10882,price,12
10883,price,12
10884,price,12
10885,price,12
10886,price,12
10887,price,12
10888,price,12
10889,price,12
10890,price,12
10891,price,12
10892,price,12
10893,price,12
10894,price,12
10895,price,12
10896,price,12
10897,price,12
10898,price,12
10899,price,12
10900,price,12
10901,price,12
10902,price,12
10903,price,12
10904,price,12
10905,price,12
10906,price,12
10907,price,12
10908,price,12
10909,price,12
10910,price,12
10911,price,12
10912,price,12
10913,price,12
10914,price,12
10915,price,12
10916,price,12
10917,price,12
10918,price,12
10919,price,12
10920,price,12
10921,price,12
10922,price,12
10923,price,12
10924,price,12
10925,price,12
10926,price,12
10927,price,12
10928,price,12
10929,price,12
10930,price,12
10931,price,12
10932,price,12
10933,price,12
10934,price,12
10935,price,12
10936,price,12
10937,price,12
10938,price,12
10939,price,12
10940,price,12
10941,price,12
10942,price,12
10943,price,12
10944,price,12
10945,price,12
10946,price,12
10947,price,12
10948,price,12
10949,price,12
10950,price,12
10951,price,12
10952,price,12
10953,price,12
10954,price,12
10955,price,12
10956,price,12
10957,price,12
10958,price,12
10959,price,12
10960,price,12
10961,price,12
10962,price,12
10963,price,12
10964,price,12
10965,price,12
10966,price,12
10967,price,12
10968,price,12
10969,price,12
10970,price,12
10971,price,12
10972,price,12
10973,price,12
10974,price,12
10975,price,12
10976,price,12
10977,price,12
10978,price,12
10979,price,12
10980,price,12
10981,price,12
10982,price,12
10983,price,12
10984,price,12
10985,price,12
10986,price,12
10987,price,12
10988,price,12
10989,price,12
10990,price,12
10991,price,12
10992,price,12
10993,price,12
10994,price,12
10995,price,12
10996,price,12
10997,price,12
10998,price,12
10999,price,12
11000,price,12
11001,price,12
11002,price,12
11003,price,12
11004,price,12
11005,price,12
11006,price,12
11007,price,12
11008,price,12
11009,price,12
11010,price,12
11011,price,12
11012,price,12
11013,price,12
11014,price,12
11015,price,12
11016,price,12
11017,price,12
11018,price,12
11019,price,12
11020,price,12
11021,price,12
11022,price,12
11023,price,12
11024,price,12
11025,price,12
11026,price,12
11028,price,12
11029,price,12
11030,price,12
11031,price,12
11032,price,12
11033,price,12
11034,price,12
11035,price,12
11036,price,12
11037,price,12
11038,price,12
11039,price,12
11040,price,12
11041,price,12
11042,price,12
11043,price,12
11044,price,12
11045,price,12
11046,price,12
11047,price,12
11048,price,12
11049,price,12
11050,price,12
11051,price,12
11052,price,12
11053,price,12
